chromosome	feature_start	feature_end	feature_id	feature_strand	feature_length	isize	nr_deviant	absence_start	absence_end	cov_mean	cov_stdev
Bd1	49222746	49223735	RLG_unknown_Bd1-4247,ident_perc:=98.0,cov_perc:=9.0,tsd_len:=1,name_orig:=Bd4_RLG_52,class:=RLG	-	989	1214	21	49222711	49223730	16	11
Bd1	50673187	50674901	RLC_unknown_Bd1-2300,ident_perc:=100.0,cov_perc:=20.0,tsd_len:=0,name_orig:=Bd4_RLC_19,class:=RLC	+	1714	1947.0	2	50673143	50675029	18	13
Bd1	50753895	50755220	RLC_unknown_Bd1-2303,ident_perc:=100.0,cov_perc:=16.0,name_orig:=Bd2_RLC_19,class:=RLC	-	1325	1517.5	14	50753892	50755220	59	49
Bd1	51718672	51720002	RLC_unknown_Bd1-2375,ident_perc:=100.0,cov_perc:=17.0,tsd_len:=5,name_orig:=Bd1_RLC_35,class:=RLC	-	1330	1443	7	51720399	51720004	24	15
Bd1	51922519	51924231	RLC_unknown_Bd1-2383,ident_perc:=100.0,cov_perc:=20.0,tsd_len:=5,name_orig:=Bd4_RLC_19,class:=RLC	+	1712	1881.5	16	51922519	51924231	20	9
Bd1	52240671	52242383	RLC_unknown_Bd1-2395,ident_perc:=100.0,cov_perc:=20.0,tsd_len:=5,name_orig:=Bd4_RLC_19,class:=RLC	+	1712	1906.0	18	52240670	52242382	21	10
Bd1	52505335	52508467	RLX_unknown_Bd1-1986,ident_perc:=95.0,cov_perc:=26.0,name_orig:=Bd2_RLX_19,class:=RLX	-	3132	3227	11	52505335	52508467	20	13
Bd1	52543698	52545418	RLC_unknown_Bd1-2410,ident_perc:=100.0,cov_perc:=20.0,tsd_len:=5,name_orig:=Bd4_RLC_19,class:=RLC	-	1720	1831	19	52543697	52545418	18	10
Bd1	52873124	52873382	RLG_unknown_Bd1-4574,ident_perc:=92.0,cov_perc:=1.0,name_orig:=Bd1_RLG_58,class:=RLG	-	258	691	1	52873014	52873705	18	10
Bd1	54421589	54422537	RLG_unknown_Bd1-4668,ident_perc:=97.0,cov_perc:=6.0,name_orig:=Bd3_RLG_48,class:=RLG	-	948	999.5	2	54421569	54422588	8	6
Bd1	54609559	54611295	RLC_unknown_Bd1-2508,ident_perc:=99.0,cov_perc:=20.0,tsd_len:=5,name_orig:=Bd1_RLC_18,class:=RLC	-	1736	2028.0	8	54609547	54611325	33	23
Bd1	55241451	55242779	RLC_unknown_Bd1-2542,ident_perc:=100.0,cov_perc:=18.0,name_orig:=Bd2_RLC_39,class:=RLC	+	1328	1477	9	55241423	55242779	53	84
Bd1	55368940	55370655	RLC_unknown_Bd1-2548,ident_perc:=99.0,cov_perc:=20.0,tsd_len:=4,name_orig:=Bd3_RLC_47,class:=RLC	-	1715	1936.0	10	55368935	55370668	13	8
Bd1	55896998	55898354	RLG_unknown_Bd1-4797,ident_perc:=99.0,cov_perc:=18.0,name_orig:=Bd5_RLG_18,class:=RLG	+	1356	1538	25	55896998	55898354	10	10
Bd1	55989255	55990616	RLG_unknown_Bd1-4802,ident_perc:=99.0,cov_perc:=18.0,name_orig:=Bd5_RLG_18,class:=RLG	-	1361	1606	35	55989258	55990613	38	27
Bd1	56309018	56312205	RLG_unknown_Bd1-4822,ident_perc:=90.0,cov_perc:=26.0,name_orig:=Bd3_RLG_34,class:=RLG	-	3187	3481	9	56308928	56282993	7	7
Bd1	56323205	56324549	RLX_unknown_Bd1-2143,ident_perc:=98.0,cov_perc:=19.0,tsd_len:=5,name_orig:=Bd4_RLX_1,class:=RLX	+	1344	1710.5	12	56323204	56296548	10	11
Bd1	56675919	56676134	RLX_unknown_Bd1-2163,ident_perc:=81.0,cov_perc:=1.0,name_orig:=Bd1_RLX_8,class:=RLX	+	215	712	1	56675913	56676642	20	10
Bd1	56851535	56852871	RLC_unknown_Bd1-2621,ident_perc:=97.0,cov_perc:=17.0,tsd_len:=1,name_orig:=Bd1_RLC_69,class:=RLC	+	1336	1531	21	56851547	56852870	12	9
Bd1	57153501	57153727	DTT_Stowaway_G_Bd1-85,tsd_len:=0,name_orig:=DTT_Stowaway_G_Bd1-85,class:=DTT	-	226	817	17	57153117	57153861	5	6
Bd1	57296769	57297492	RLC_unknown_Bd1-2642,ident_perc:=97.0,cov_perc:=12.0,tsd_len:=1,name_orig:=Bd3_RLC_49,class:=RLC	+	723	840.5	22	57296762	57297489	10	10
Bd1	57326762	57327863	RLC_unknown_Bd1-2643,ident_perc:=92.0,cov_perc:=12.0,name_orig:=Bd5_RLC_13,class:=RLC	+	1101	1147.0	20	57326772	57327869	10	11
Bd1	57376328	57381563	RLC_unknown_Bd1-66,tsd_len:=5,ltr_age:=0.338,name_orig:=Bd1_RLC_66,class:=RLC	+	5235	5701.0	16	57376317	57381907	23	16
Bd1	57801435	57806015	RLC_unknown_Bd1-2662,ident_perc:=97.0,cov_perc:=47.0,name_orig:=Bd1_RLC_63,class:=RLC	+	4580	4816.0	14	57801429	57806013	53	52
Bd1	58258956	58260290	RLC_unknown_Bd1-2683,ident_perc:=100.0,cov_perc:=17.0,tsd_len:=0,name_orig:=Bd1_RLC_35,class:=RLC	-	1334	1461	17	58258955	58260285	40	29
Bd1	58707111	58707250	RIX_noname_Bd1-675,tsd_len:=1,name_orig:=RIX_noname_Bd1-675,class:=RIX	-	139	738.0	2	58706954	58707556	18	11
Bd1	59078236	59079566	RLC_unknown_Bd1-2722,ident_perc:=99.0,cov_perc:=16.0,tsd_len:=4,name_orig:=Bd2_RLC_14,class:=RLC	+	1330	1374	5	59078232	59079564	15	13
Bd1	59143532	59146733	RLG_unknown_Bd1-5038,ident_perc:=92.0,cov_perc:=26.0,name_orig:=Bd3_RLG_34,class:=RLG	+	3201	3455	11	59143531	59146732	5	7
Bd1	59203585	59210514	RLC_unknown_Bd1-2726,ident_perc:=99.0,cov_perc:=90.0,ltr_age:=1.954,name_orig:=Bd1_RLC_69,class:=RLC	+	6929	7455.5	14	59203212	59210513	22	20
Bd1	59642144	59643860	RLC_unknown_Bd1-2755,ident_perc:=100.0,cov_perc:=20.0,tsd_len:=3,name_orig:=Bd3_RLC_47,class:=RLC	+	1716	1797	3	59642143	59643858	25	25
Bd1	60183465	60184317	RLX_unknown_Bd1-2307,ident_perc:=94.0,cov_perc:=7.0,tsd_len:=3,name_orig:=Bd3_RLX_11,class:=RLX	+	852	989	21	60183467	60184317	9	10
Bd1	60388196	60389096	RLG_unknown_Bd1-5204,ident_perc:=91.0,cov_perc:=6.0,tsd_len:=5,name_orig:=Bd1_RLG_4,class:=RLG	+	900	1299.0	8	60387976	60389096	6	7
Bd1	60818864	60820188	RLC_unknown_Bd1-2804,ident_perc:=99.0,cov_perc:=16.0,tsd_len:=0,name_orig:=Bd2_RLC_14,class:=RLC	+	1324	1520	5	60818863	60820213	15	12
Bd1	60849672	60851011	RLC_unknown_Bd1-2810,ident_perc:=99.0,cov_perc:=16.0,tsd_len:=1,name_orig:=Bd2_RLC_14,class:=RLC	+	1339	1605	7	60849610	60851025	17	11
Bd1	60903046	60904544	DTA_noname_Bd1-175,tsd_len:=2,name_orig:=DTA_noname_Bd1-175,class:=DTA	+	1498	1900.5	34	60905130	60904548	5	5
Bd1	60905131	60910182	RLC_unknown_Bd1-2815,ident_perc:=91.0,cov_perc:=103.0,ltr_age:=2.685,name_orig:=Bd1_RLC_36,class:=RLC	-	5051	5168.0	16	60905130	60910183	6	5
Bd1	61616862	61618535	RLG_unknown_Bd1-5316,ident_perc:=99.0,cov_perc:=10.0,name_orig:=Bd3_RLG_14,class:=RLG	-	1673	1782.5	20	61616862	61618535	18	10
Bd1	61931106	61932434	RLC_unknown_Bd1-2866,ident_perc:=99.0,cov_perc:=16.0,tsd_len:=2,name_orig:=Bd2_RLC_14,class:=RLC	-	1328	1428.0	26	61931107	61932435	11	8
Bd1	62177351	62178675	RLC_unknown_Bd1-2882,ident_perc:=97.0,cov_perc:=17.0,tsd_len:=5,name_orig:=Bd1_RLC_69,class:=RLC	+	1324	1505	21	62177350	62178675	8	9
Bd1	62237870	62239225	RLC_unknown_Bd1-2885,ident_perc:=96.0,cov_perc:=17.0,tsd_len:=0,name_orig:=Bd3_RLC_43,class:=RLC	-	1355	1533	27	62237865	62239225	11	9
Bd1	62273478	62276728	RLX_unknown_Bd1-2398,ident_perc:=96.0,cov_perc:=35.0,name_orig:=Bd4_RLX_10,class:=RLX	+	3250	3447.0	6	62273387	62276722	23	30
Bd1	63104585	63105921	RLC_unknown_Bd1-2920,ident_perc:=100.0,cov_perc:=17.0,tsd_len:=1,name_orig:=Bd1_RLC_35,class:=RLC	+	1336	1446	19	63104592	63105920	40	28
Bd1	63239748	63241079	RLC_unknown_Bd1-2929,ident_perc:=100.0,cov_perc:=18.0,name_orig:=Bd2_RLC_39,class:=RLC	-	1331	1444.5	16	63239747	63241075	35	22
Bd1	63261796	63263496	RLC_unknown_Bd1-2931,ident_perc:=99.0,cov_perc:=20.0,tsd_len:=7,name_orig:=Bd5_RLC_18,class:=RLC	+	1700	1861.0	12	63261795	63263495	38	50
Bd1	63909210	63909403	DTH_Tourist_C_Bd1-7,tsd_len:=3,name_orig:=DTH_Tourist_C_Bd1-7,class:=DTH	+	193	713	1	63909047	63909760	19	9
Bd1	64735713	64736761	RLX_unknown_Bd1-2477,ident_perc:=98.0,cov_perc:=7.0,name_orig:=Bd2_RLX_9,class:=RLX	+	1048	1157.0	22	64735719	64736761	16	9
Bd1	65167173	65167883	RLC_unknown_Bd1-2997,ident_perc:=98.0,cov_perc:=12.0,tsd_len:=5,name_orig:=Bd2_RLC_6,class:=RLC	+	710	882.5	14	65167172	65167882	50	46
Bd1	67926421	67927471	RLX_unknown_Bd1-2594,ident_perc:=97.0,cov_perc:=10.0,tsd_len:=0,name_orig:=Bd4_RLX_13,class:=RLX	-	1050	1158	25	67926415	67927456	10	7
Bd1	68369834	68370698	RLC_unknown_Bd1-3115,ident_perc:=93.0,cov_perc:=8.0,name_orig:=Bd3_RLC_26,class:=RLC	-	864	1024.0	6	68369846	68370806	7	9
Bd1	69297652	69298989	RLC_unknown_Bd1-3138,ident_perc:=97.0,cov_perc:=17.0,tsd_len:=0,name_orig:=Bd1_RLC_69,class:=RLC	-	1337	1442.5	24	69297651	69298976	9	9
Bd1	69434094	69435449	RLG_unknown_Bd1-5788,ident_perc:=98.0,cov_perc:=9.0,name_orig:=Bd4_RLG_51,class:=RLG	+	1355	1490	19	69434095	69435448	11	9
Bd1	69780717	69782439	RLC_unknown_Bd1-3155,ident_perc:=99.0,cov_perc:=20.0,tsd_len:=0,name_orig:=Bd3_RLC_47,class:=RLC	-	1722	1871.5	12	69780722	69782444	17	9
Bd1	69937620	69939299	RLG_unknown_Bd1-5804,ident_perc:=99.0,cov_perc:=10.0,name_orig:=Bd3_RLG_14,class:=RLG	+	1679	1877	21	69937619	69939298	13	9
Bd1	70895249	70901195	RLC_unknown_Bd1-79,tsd_len:=5,ltr_age:=0.108,name_orig:=Bd1_RLC_79,class:=RLC	-	5946	6097.0	34	70895248	70901194	18	17
Bd1	71193442	71195029	RLG_unknown_Bd1-5891,ident_perc:=91.0,cov_perc:=19.0,name_orig:=Bd4_RLG_32,class:=RLG	+	1587	1812	1	71194947	71196759	18	17
Bd1	71796155	71797844	RLG_unknown_Bd1-5948,ident_perc:=99.0,cov_perc:=10.0,name_orig:=Bd3_RLG_14,class:=RLG	+	1689	1910	11	71796138	71797837	19	17
Bd1	72973960	72975282	RLC_unknown_Bd1-3240,ident_perc:=97.0,cov_perc:=17.0,tsd_len:=5,name_orig:=Bd1_RLC_69,class:=RLC	+	1322	1492.0	30	72973961	72975281	7	9
Bd1	73154034	73155360	RLC_unknown_Bd1-3247,ident_perc:=100.0,cov_perc:=17.0,tsd_len:=1,name_orig:=Bd1_RLC_43,class:=RLC	+	1326	1420	9	73154034	73155360	20	16
Bd1	74344742	74346078	RLC_unknown_Bd1-3276,ident_perc:=100.0,cov_perc:=17.0,tsd_len:=1,name_orig:=Bd3_RLC_10,class:=RLC	+	1336	1560	21	74344741	74346068	23	19
Bd2	1139597	1140941	RLX_unknown_Bd2-48,ident_perc:=98.0,cov_perc:=19.0,tsd_len:=5,name_orig:=Bd4_RLX_3,class:=RLX	-	1344	1485	21	1139596	1140941	14	9
Bd2	1160415	1165809	RLC_unknown_Bd2-5,tsd_len:=5,ltr_age:=0.092,name_orig:=Bd2_RLC_5,class:=RLC	-	5394	5596.5	24	1160416	1165809	26	23
Bd2	1461465	1466304	RLC_unknown_Bd2-110,ident_perc:=99.0,cov_perc:=58.0,name_orig:=Bd2_RLC_6,class:=RLC	+	4839	5066.5	12	1461318	1466303	39	30
Bd2	1760038	1761380	RLX_unknown_Bd2-60,ident_perc:=99.0,cov_perc:=19.0,tsd_len:=5,name_orig:=Bd4_RLX_1,class:=RLX	-	1342	1504	17	1760037	1761379	41	49
Bd2	1763070	1765368	RLC_unknown_Bd2-121,ident_perc:=98.0,cov_perc:=29.0,name_orig:=Bd2_RLC_21,class:=RLC	+	2298	2553.5	18	1762850	1765365	17	24
Bd2	2976482	2977067	RLG_unknown_Bd2-189,ident_perc:=96.0,cov_perc:=3.0,name_orig:=Bd5_RLG_20,class:=RLG	+	585	978.5	16	2976290	2977121	7	10
Bd2	2979320	2979447	RLX_unknown_Bd2-105,ident_perc:=86.0,cov_perc:=1.0,name_orig:=Bd4_RLX_5,class:=RLX	+	127	688	1	2979740	2980478	19	12
Bd2	2993990	2994159	RLC_unknown_Bd2-167,ident_perc:=68.0,cov_perc:=1.0,name_orig:=Bd4_RLC_17,class:=RLC	-	169	740	7	2994011	2994666	5	7
Bd2	4839444	4840789	RLX_unknown_Bd2-160,ident_perc:=97.0,cov_perc:=19.0,tsd_len:=3,name_orig:=Bd4_RLX_1,class:=RLX	+	1345	1556	15	4839445	4840789	8	7
Bd2	6025476	6026802	RLG_unknown_Bd2-333,ident_perc:=99.0,cov_perc:=10.0,name_orig:=Bd5_RLG_4,class:=RLG	+	1326	1591	5	6025472	6026813	15	10
Bd2	6050746	6051682	RLG_unknown_Bd2-335,ident_perc:=98.0,cov_perc:=11.0,tsd_len:=0,name_orig:=Bd3_RLG_41,class:=RLG	+	936	1296	21	6050676	6051746	9	8
Bd2	6112178	6112704	RLX_unknown_Bd2-192,ident_perc:=69.0,cov_perc:=2.0,name_orig:=Bd1_RLX_8,class:=RLX	-	526	870	1	6111991	6112964	6	9
Bd2	6901482	6902809	RLC_unknown_Bd2-307,ident_perc:=99.0,cov_perc:=16.0,name_orig:=Bd2_RLC_19,class:=RLC	+	1327	1506	7	6901481	6902819	14	11
Bd2	7661099	7662428	RLC_unknown_Bd2-336,ident_perc:=100.0,cov_perc:=18.0,name_orig:=Bd2_RLC_39,class:=RLC	+	1329	1492.5	14	7661094	7662428	27	21
Bd2	8542810	8543854	RLG_unknown_Bd2-508,ident_perc:=94.0,cov_perc:=8.0,tsd_len:=5,name_orig:=Bd1_RLG_42,class:=RLG	-	1044	1179	7	8542773	8543858	12	7
Bd2	9236883	9237510	RLC_unknown_Bd2-404,ident_perc:=94.0,cov_perc:=9.0,tsd_len:=5,name_orig:=Bd5_RLC_9,class:=RLC	-	627	791.0	12	9236883	9237509	10	9
Bd2	9916059	9918812	RLG_unknown_Bd2-611,ident_perc:=86.0,cov_perc:=23.0,name_orig:=Bd3_RLG_34,class:=RLG	-	2753	2996	3	9915938	9918848	6	8
Bd2	9929429	9930770	RLC_unknown_Bd2-439,ident_perc:=96.0,cov_perc:=17.0,name_orig:=Bd3_RLC_54,class:=RLC	-	1341	1370	1	9929407	9930892	11	13
Bd2	11906240	11914928	RLC_unknown_Bd2-12,tsd_len:=5,ltr_age:=0.25,name_orig:=Bd2_RLC_12,class:=RLC	-	8688	8881.0	12	11906239	11914928	25	25
Bd2	11916782	11918495	RLC_unknown_Bd2-550,ident_perc:=99.0,cov_perc:=20.0,tsd_len:=5,name_orig:=Bd3_RLC_47,class:=RLC	+	1713	1992.0	10	11916782	11918495	10	8
Bd2	13195028	13196321	RLC_unknown_Bd2-623,ident_perc:=100.0,cov_perc:=18.0,name_orig:=Bd2_RLC_39,class:=RLC	-	1293	1456.0	18	13194992	13196321	33	20
Bd2	14103470	14104790	RLC_unknown_Bd2-655,ident_perc:=99.0,cov_perc:=15.0,tsd_len:=1,name_orig:=Bd2_RLC_14,class:=RLC	+	1320	1334.0	2	14103477	14104847	7	7
Bd2	15001235	15002561	RLC_unknown_Bd2-700,ident_perc:=100.0,cov_perc:=17.0,tsd_len:=5,name_orig:=Bd2_RLC_41,class:=RLC	+	1326	1533	23	15001234	15002561	23	13
Bd2	15590105	15590323	DTT_Stowaway_D_Bd2-3,tsd_len:=0,name_orig:=DTT_Stowaway_D_Bd2-3,class:=DTT	-	218	716	1	15590557	15591273	22	9
Bd2	15594510	15595834	RLC_unknown_Bd2-723,ident_perc:=100.0,cov_perc:=17.0,tsd_len:=4,name_orig:=Bd1_RLC_43,class:=RLC	-	1324	1518.0	8	15594509	15595842	22	18
Bd2	15619522	15620864	RLX_unknown_Bd2-540,ident_perc:=99.0,cov_perc:=19.0,tsd_len:=5,name_orig:=Bd4_RLX_1,class:=RLX	-	1342	1466.5	28	15619521	15620863	31	21
Bd2	15939770	15940517	RLC_unknown_Bd2-741,ident_perc:=96.0,cov_perc:=13.0,tsd_len:=0,name_orig:=Bd3_RLC_49,class:=RLC	-	747	867.5	12	15939781	15940499	13	8
Bd2	16245574	16246850	RLG_unknown_Bd2-1119,ident_perc:=95.0,cov_perc:=12.0,name_orig:=Bd2_RLG_5,class:=RLG	+	1276	1460	15	16245575	16246844	9	9
Bd2	17822301	17824012	RLC_unknown_Bd2-821,ident_perc:=99.0,cov_perc:=20.0,tsd_len:=5,name_orig:=Bd4_RLC_19,class:=RLC	-	1711	1913.5	2	17822160	17824012	11	7
Bd2	17976278	17976500	DTH_Tourist_K_Bd2-2,tsd_len:=1,name_orig:=DTH_Tourist_K_Bd2-2,class:=DTH	+	222	701	1	17976272	17976973	23	12
Bd2	18630052	18631731	RLG_unknown_Bd2-1274,ident_perc:=99.0,cov_perc:=10.0,name_orig:=Bd3_RLG_14,class:=RLG	-	1679	1813	7	18630037	18631733	11	8
Bd2	18883902	18887190	RLC_unknown_Bd2-855,ident_perc:=97.0,cov_perc:=21.0,name_orig:=Bd2_RLC_24,class:=RLC	-	3288	3480	9	18883864	18887188	18	18
Bd2	19047044	19047857	RLG_unknown_Bd2-1338,ident_perc:=91.0,cov_perc:=6.0,name_orig:=Bd2_RLG_43,class:=RLG	-	813	1404	9	19047861	19049191	5	4
Bd2	19047860	19049190	RLC_unknown_Bd2-864,ident_perc:=99.0,cov_perc:=16.0,tsd_len:=3,name_orig:=Bd2_RLC_14,class:=RLC	-	1330	1404	9	19047861	19049191	13	8
Bd2	19080012	19083360	RLC_unknown_Bd2-867,ident_perc:=96.0,cov_perc:=38.0,name_orig:=Bd4_RLC_40,class:=RLC	-	3348	3481.5	8	19080015	19083344	6	6
Bd2	19503358	19505052	RLC_unknown_Bd2-895,ident_perc:=99.0,cov_perc:=20.0,name_orig:=Bd4_RLC_18,class:=RLC	-	1694	1894	11	19503357	19505068	17	10
Bd2	19575356	19578738	RLG_unknown_Bd2-1403,ident_perc:=86.0,cov_perc:=31.0,name_orig:=Bd3_RLG_9,class:=RLG	+	3382	3751.0	2	19575049	19578764	3	4
Bd2	19825166	19829267	DTH_M_Bd2-4,tsd_len:=0,name_orig:=DTH_M_Bd2-4,class:=DTH	+	4101	4231.5	20	19825163	19829267	4	7
Bd2	20407852	20408861	RLX_unknown_Bd2-690,ident_perc:=98.0,cov_perc:=16.0,tsd_len:=5,name_orig:=Bd2_RLX_10,class:=RLX	-	1009	1515	1	20407746	20409273	16	10
Bd2	20410550	20413743	RLG_unknown_Bd2-1457,ident_perc:=90.0,cov_perc:=32.0,name_orig:=Bd2_RLG_27,class:=RLG	-	3193	3405	1	20410464	20413869	5	6
Bd2	20448094	20449136	RLG_unknown_Bd2-1460,ident_perc:=96.0,cov_perc:=6.0,name_orig:=Bd3_RLG_48,class:=RLG	+	1042	1265.5	30	20448094	20449136	11	9
Bd2	20497210	20500584	RLG_unknown_Bd2-1479,ident_perc:=93.0,cov_perc:=31.0,name_orig:=Bd3_RLG_9,class:=RLG	-	3374	3602	7	20497210	20500581	8	7
Bd2	20962311	20962551	DTT_Stowaway_N_Bd2-4,tsd_len:=0,name_orig:=DTT_Stowaway_N_Bd2-4,class:=DTT	+	240	706.5	2	20962169	20962661	17	8
Bd2	21437883	21439201	RLC_unknown_Bd2-979,ident_perc:=100.0,cov_perc:=16.0,tsd_len:=0,name_orig:=Bd2_RLC_14,class:=RLC	-	1318	1501.5	12	21437874	21439200	11	8
Bd2	21892759	21894082	RLC_unknown_Bd2-1017,ident_perc:=99.0,cov_perc:=17.0,tsd_len:=0,name_orig:=Bd3_RLC_10,class:=RLC	+	1323	1480.5	16	21892754	21894082	14	10
Bd2	22455535	22458329	RLX_unknown_Bd2-765,ident_perc:=99.0,cov_perc:=40.0,name_orig:=Bd4_RLX_1,class:=RLX	-	2794	2819	1	22455510	22458336	17	15
Bd2	22948825	22949844	RLC_unknown_Bd2-1089,ident_perc:=95.0,cov_perc:=15.0,tsd_len:=4,name_orig:=Bd5_RLC_9,class:=RLC	-	1019	1118	17	22948802	22949844	10	9
Bd2	25499549	25500570	RLG_unknown_Bd2-2027,ident_perc:=98.0,cov_perc:=13.0,name_orig:=Bd2_RLG_30,class:=RLG	+	1021	1213	9	25499549	25500570	14	11
Bd2	25872963	25881351	RLG_unknown_Bd2-36,tsd_len:=2,ltr_age:=0.119,name_orig:=Bd2_RLG_36,class:=RLG	-	8388	8482.5	24	25881577	25881345	32	32
Bd2	25918648	25919974	RLC_unknown_Bd2-1252,ident_perc:=99.0,cov_perc:=17.0,tsd_len:=5,name_orig:=Bd3_RLC_31,class:=RLC	-	1326	1502.5	14	25918648	25919974	13	8
Bd2	26871375	26884884	RLG_unknown_Bd2-40,tsd_len:=3,ltr_age:=1.777,name_orig:=Bd2_RLG_40,class:=RLG	-	13509	13623	1	26871320	26884952	3	7
Bd2	27390156	27391506	RLC_unknown_Bd2-1350,ident_perc:=100.0,cov_perc:=17.0,name_orig:=Bd4_RLC_31,class:=RLC	-	1350	1542	13	27390155	27391506	21	15
Bd2	27422717	27430837	RLG_unknown_Bd2-41,tsd_len:=2,name_orig:=Bd2_RLG_41,class:=RLG	+	8120	8296.0	16	27422623	27430835	40	32
Bd2	27465381	27473247	RLC_unknown_Bd2-21,tsd_len:=5,ltr_age:=0.058,name_orig:=Bd2_RLC_21,class:=RLC	+	7866	7998.0	14	27465380	27473247	58	33
Bd2	28105105	28107757	RLG_unknown_Bd2-2357,ident_perc:=86.0,cov_perc:=21.0,name_orig:=Bd1_RLG_16,class:=RLG	-	2652	3001	1	28105434	28101834	22	9
Bd2	28381470	28382478	RLX_unknown_Bd2-1031,ident_perc:=94.0,cov_perc:=101.0,ltr_age:=0.038,name_orig:=Bd3_RLX_4,class:=RLX	+	1008	1325	15	28381470	28382479	22	14
Bd2	28465378	28466420	RLX_unknown_Bd2-1042,ident_perc:=97.0,cov_perc:=8.0,name_orig:=Bd2_RLX_9,class:=RLX	-	1042	1152.5	12	28465382	28466420	27	17
Bd2	28539001	28539698	RLG_unknown_Bd2-2484,ident_perc:=82.0,cov_perc:=9.0,name_orig:=Bd3_RLG_28,class:=RLG	-	697	1194.0	8	28538838	28539980	5	7
Bd2	28745337	28753252	RLC_unknown_Bd2-23,tsd_len:=5,ltr_age:=0.027,name_orig:=Bd2_RLC_23,class:=RLC	+	7915	8169	13	28745319	28753252	27	21
Bd2	29066434	29069706	RLG_unknown_Bd2-2690,ident_perc:=95.0,cov_perc:=31.0,name_orig:=Bd3_RLG_9,class:=RLG	-	3272	3552	17	29070342	29069696	52	38
Bd2	29384435	29389661	RLX_unknown_Bd2-1181,ident_perc:=94.0,cov_perc:=100.0,ltr_age:=2.558,name_orig:=Bd2_RLX_7,class:=RLX	+	5226	5402	13	29384434	29389661	168	115
Bd2	29682256	29683586	RLC_unknown_Bd2-1514,ident_perc:=100.0,cov_perc:=18.0,name_orig:=Bd2_RLC_39,class:=RLC	-	1330	1541.5	16	29682258	29683584	37	21
Bd2	30396433	30404398	RLC_unknown_Bd2-26,tsd_len:=5,ltr_age:=0.146,name_orig:=Bd2_RLC_26,class:=RLC	-	7965	8123.0	4	30396432	30404451	42	29
Bd2	30482117	30485410	RLC_unknown_Bd2-1584,ident_perc:=95.0,cov_perc:=21.0,name_orig:=Bd2_RLC_24,class:=RLC	-	3293	3484	13	30482116	30485413	43	37
Bd2	30828359	30829713	RLC_unknown_Bd2-1619,ident_perc:=100.0,cov_perc:=17.0,tsd_len:=5,name_orig:=Bd2_RLC_23,class:=RLC	+	1354	1573.5	10	30829876	30829716	11	8
Bd2	30829895	30831591	RLC_unknown_Bd2-1621,ident_perc:=99.0,cov_perc:=20.0,tsd_len:=3,name_orig:=Bd3_RLC_44,class:=RLC	-	1696	2027.0	2	30829876	30831876	16	13
Bd2	30881086	30882432	RLC_unknown_Bd2-1624,ident_perc:=100.0,cov_perc:=17.0,tsd_len:=0,name_orig:=Bd2_RLC_27,class:=RLC	-	1346	1495.5	28	30881088	30882440	14	8
Bd2	31669466	31672625	RLX_unknown_Bd2-1322,ident_perc:=93.0,cov_perc:=60.0,name_orig:=Bd2_RLX_7,class:=RLX	+	3159	3506.0	10	31673210	31676560	5	6
Bd2	32115578	32116580	RLX_unknown_Bd2-1348,ident_perc:=96.0,cov_perc:=16.0,tsd_len:=1,name_orig:=Bd2_RLX_10,class:=RLX	+	1002	1416.0	2	32115579	32116990	7	8
Bd2	32335012	32338424	DTA_noname_Bd2-75,tsd_len:=5,name_orig:=DTA_noname_Bd2-75,class:=DTA	-	3412	3537	15	32335014	32338424	15	7
Bd2	32363977	32364982	RLX_unknown_Bd2-1358,ident_perc:=96.0,cov_perc:=16.0,tsd_len:=2,name_orig:=Bd2_RLX_10,class:=RLX	-	1005	1163.5	10	32363959	32364982	10	11
Bd2	32528016	32529730	RLC_unknown_Bd2-1723,ident_perc:=99.0,cov_perc:=20.0,tsd_len:=5,name_orig:=Bd3_RLC_47,class:=RLC	-	1714	1813	7	32528012	32529752	13	10
Bd2	32601250	32602577	RLC_unknown_Bd2-1725,ident_perc:=99.0,cov_perc:=16.0,tsd_len:=4,name_orig:=Bd2_RLC_14,class:=RLC	+	1327	1502.0	8	32601250	32602577	15	12
Bd2	32645075	32659628	RLG_unknown_Bd2-59,tsd_len:=5,ltr_age:=0.423,name_orig:=Bd2_RLG_59,class:=RLG	-	14553	14690.0	4	32645071	32659711	27	34
Bd2	33122291	33124011	RLC_unknown_Bd2-1754,ident_perc:=98.0,cov_perc:=21.0,name_orig:=Bd1_RLC_5,class:=RLC	-	1720	1847.0	16	33122255	33124011	17	20
Bd2	33463789	33465500	RLC_unknown_Bd2-1777,ident_perc:=100.0,cov_perc:=20.0,tsd_len:=5,name_orig:=Bd3_RLC_47,class:=RLC	-	1711	1902.5	14	33463771	33465499	25	13
Bd2	33687465	33689179	RLC_unknown_Bd2-1790,ident_perc:=99.0,cov_perc:=20.0,tsd_len:=5,name_orig:=Bd5_RLC_18,class:=RLC	-	1714	1800.5	4	33687465	33689207	96	91
Bd2	33997322	33997507	RLG_unknown_Bd2-3428,ident_perc:=71.0,cov_perc:=1.0,name_orig:=Bd1_RLG_58,class:=RLG	+	185	710	1	33996799	33997510	15	9
Bd2	34134210	34135569	RLG_unknown_Bd2-3433,ident_perc:=100.0,cov_perc:=18.0,name_orig:=Bd5_RLG_18,class:=RLG	-	1359	1560	7	34134202	34135598	14	8
