chromosome	feature_start	feature_end	feature_id	feature_strand	feature_length	isize	nr_deviant	absence_start	absence_end	cov_mean	cov_stdev
Bd1	57296769	57297492	RLC_unknown_Bd1-2642,ident_perc:=97.0,cov_perc:=12.0,tsd_len:=1,name_orig:=Bd3_RLC_49,class:=RLC	+	723	840	17	57296762	57297489	8	9
Bd1	57801435	57806015	RLC_unknown_Bd1-2662,ident_perc:=97.0,cov_perc:=47.0,name_orig:=Bd1_RLC_63,class:=RLC	+	4580	4722	9	57801434	57806013	33	28
Bd1	58258956	58260290	RLC_unknown_Bd1-2683,ident_perc:=100.0,cov_perc:=17.0,tsd_len:=0,name_orig:=Bd1_RLC_35,class:=RLC	-	1334	1361	11	58258955	58260285	38	28
Bd1	59078236	59079566	RLC_unknown_Bd1-2722,ident_perc:=99.0,cov_perc:=16.0,tsd_len:=4,name_orig:=Bd2_RLC_14,class:=RLC	+	1330	1408	11	59078236	59079565	16	16
Bd1	59143532	59146733	RLG_unknown_Bd1-5038,ident_perc:=92.0,cov_perc:=26.0,name_orig:=Bd3_RLG_34,class:=RLG	+	3201	3273	9	59143531	59146758	4	6
Bd1	59642144	59643860	RLC_unknown_Bd1-2755,ident_perc:=100.0,cov_perc:=20.0,tsd_len:=3,name_orig:=Bd3_RLC_47,class:=RLC	+	1716	1844	5	59642129	59643858	21	18
Bd1	60183465	60184317	RLX_unknown_Bd1-2307,ident_perc:=94.0,cov_perc:=7.0,tsd_len:=3,name_orig:=Bd3_RLX_11,class:=RLX	+	852	886	19	60183467	60184317	7	7
Bd1	60388196	60389096	RLG_unknown_Bd1-5204,ident_perc:=91.0,cov_perc:=6.0,tsd_len:=5,name_orig:=Bd1_RLG_4,class:=RLG	+	900	1154	3	60387946	60389096	6	8
Bd1	60818864	60820188	RLC_unknown_Bd1-2804,ident_perc:=99.0,cov_perc:=16.0,tsd_len:=0,name_orig:=Bd2_RLC_14,class:=RLC	+	1324	1426.0	6	60818863	60820203	18	16
Bd1	60849672	60851011	RLC_unknown_Bd1-2810,ident_perc:=99.0,cov_perc:=16.0,tsd_len:=1,name_orig:=Bd2_RLC_14,class:=RLC	+	1339	1476.0	6	60849672	60851011	13	9
Bd1	60905131	60910182	RLC_unknown_Bd1-2815,ident_perc:=91.0,cov_perc:=103.0,ltr_age:=2.685,name_orig:=Bd1_RLC_36,class:=RLC	-	5051	5125	15	60905130	60910187	6	6
Bd1	61616862	61618535	RLG_unknown_Bd1-5316,ident_perc:=99.0,cov_perc:=10.0,name_orig:=Bd3_RLG_14,class:=RLG	-	1673	1727.0	12	61616863	61618535	16	13
Bd1	61931106	61932434	RLC_unknown_Bd1-2866,ident_perc:=99.0,cov_perc:=16.0,tsd_len:=2,name_orig:=Bd2_RLC_14,class:=RLC	-	1328	1401	21	61931108	61932435	10	7
Bd1	62177351	62178675	RLC_unknown_Bd1-2882,ident_perc:=97.0,cov_perc:=17.0,tsd_len:=5,name_orig:=Bd1_RLC_69,class:=RLC	+	1324	1440	13	62177350	62178675	5	7
Bd1	62237870	62239225	RLC_unknown_Bd1-2885,ident_perc:=96.0,cov_perc:=17.0,tsd_len:=0,name_orig:=Bd3_RLC_43,class:=RLC	-	1355	1434	17	62237865	62239225	9	7
Bd1	62273478	62276728	RLX_unknown_Bd1-2398,ident_perc:=96.0,cov_perc:=35.0,name_orig:=Bd4_RLX_10,class:=RLX	+	3250	3415	3	62273390	62276731	24	36
Bd1	63104585	63105921	RLC_unknown_Bd1-2920,ident_perc:=100.0,cov_perc:=17.0,tsd_len:=1,name_orig:=Bd1_RLC_35,class:=RLC	+	1336	1451	7	63104592	63105920	40	27
Bd1	63569170	63570853	RLG_unknown_Bd1-5453,ident_perc:=99.0,cov_perc:=10.0,name_orig:=Bd3_RLG_14,class:=RLG	-	1683	1820	3	63569097	63570867	14	9
Bd1	64120889	64122218	RLC_unknown_Bd1-2964,ident_perc:=100.0,cov_perc:=18.0,name_orig:=Bd2_RLC_39,class:=RLC	-	1329	1380.5	16	64120890	64122218	29	17
Bd1	64676528	64681493	DTT_E_Bd1-9,tsd_len:=0,name_orig:=DTT_E_Bd1-9,class:=DTT	-	4965	5064	9	64676527	64681489	5	6
Bd1	64735713	64736761	RLX_unknown_Bd1-2477,ident_perc:=98.0,cov_perc:=7.0,name_orig:=Bd2_RLX_9,class:=RLX	+	1048	1151.5	16	64735719	64736761	14	8
Bd1	65167173	65167883	RLC_unknown_Bd1-2997,ident_perc:=98.0,cov_perc:=12.0,tsd_len:=5,name_orig:=Bd2_RLC_6,class:=RLC	+	710	751.0	16	65167172	65167882	65	63
Bd1	65665518	65666845	RLC_unknown_Bd1-3021,ident_perc:=100.0,cov_perc:=17.0,tsd_len:=4,name_orig:=Bd4_RLC_43,class:=RLC	+	1327	1453.5	6	65665514	65666845	81	82
Bd1	67926421	67927471	RLX_unknown_Bd1-2594,ident_perc:=97.0,cov_perc:=10.0,tsd_len:=0,name_orig:=Bd4_RLX_13,class:=RLX	-	1050	1150	15	67926415	67927456	9	6
Bd1	69434094	69435449	RLG_unknown_Bd1-5788,ident_perc:=98.0,cov_perc:=9.0,name_orig:=Bd4_RLG_51,class:=RLG	+	1355	1450.5	22	69434096	69435447	12	11
Bd1	69937620	69939299	RLG_unknown_Bd1-5804,ident_perc:=99.0,cov_perc:=10.0,name_orig:=Bd3_RLG_14,class:=RLG	+	1679	1725	15	69939794	69939298	8	7
Bd1	69939996	69940208	DTH_F_Bd1-42,tsd_len:=2,name_orig:=DTH_F_Bd1-42,class:=DTH	+	212	611.0	4	69940005	69940430	9	10
Bd1	70895249	70901195	RLC_unknown_Bd1-79,tsd_len:=5,ltr_age:=0.108,name_orig:=Bd1_RLC_79,class:=RLC	-	5946	6012.0	20	70895248	70901195	22	21
Bd1	71796155	71797844	RLG_unknown_Bd1-5948,ident_perc:=99.0,cov_perc:=10.0,name_orig:=Bd3_RLG_14,class:=RLG	+	1689	1799.5	2	71796148	71797878	18	12
Bd1	72973960	72975282	RLC_unknown_Bd1-3240,ident_perc:=97.0,cov_perc:=17.0,tsd_len:=5,name_orig:=Bd1_RLC_69,class:=RLC	+	1322	1392	19	72973959	72975282	7	9
Bd1	73154034	73155360	RLC_unknown_Bd1-3247,ident_perc:=100.0,cov_perc:=17.0,tsd_len:=1,name_orig:=Bd1_RLC_43,class:=RLC	+	1326	1365.0	14	73154034	73155360	22	19
Bd1	74344742	74346078	RLC_unknown_Bd1-3276,ident_perc:=100.0,cov_perc:=17.0,tsd_len:=1,name_orig:=Bd3_RLC_10,class:=RLC	+	1336	1404.0	12	74344741	74346068	20	17
Bd1	74352860	74353962	RLX_unknown_Bd1-2765,ident_perc:=99.0,cov_perc:=12.0,tsd_len:=0,name_orig:=Bd1_RLX_14,class:=RLX	-	1102	1205.0	16	74352845	74353971	10	9
Bd1	74899739	74904902	RLC_unknown_Bd1-3289,ident_perc:=98.0,cov_perc:=100.0,ltr_age:=0.219,name_orig:=Bd3_RLC_15,class:=RLC	+	5163	5325	3	74899692	74904932	1	4
Bd2	792514	797761	RLC_unknown_Bd2-1,tsd_len:=5,ltr_age:=0.415,name_orig:=Bd2_RLC_1,class:=RLC	+	5247	5318.5	18	792515	797761	19	10
Bd2	1228752	1229694	RIX_noname_Bd2-13,tsd_len:=0,name_orig:=RIX_noname_Bd2-13,class:=RIX	+	942	1141	19	1228771	1229827	9	5
Bd2	1461465	1466304	RLC_unknown_Bd2-110,ident_perc:=99.0,cov_perc:=58.0,name_orig:=Bd2_RLC_6,class:=RLC	+	4839	5008	11	1461318	1466303	39	30
Bd2	1760038	1761380	RLX_unknown_Bd2-60,ident_perc:=99.0,cov_perc:=19.0,tsd_len:=5,name_orig:=Bd4_RLX_1,class:=RLX	-	1342	1409	15	1760037	1761379	37	41
Bd2	1763070	1765368	RLC_unknown_Bd2-121,ident_perc:=98.0,cov_perc:=29.0,name_orig:=Bd2_RLC_21,class:=RLC	+	2298	2465	11	1762866	1765365	15	23
Bd2	2976482	2977067	RLG_unknown_Bd2-189,ident_perc:=96.0,cov_perc:=3.0,name_orig:=Bd5_RLG_20,class:=RLG	+	585	949	15	2976291	2977121	7	9
Bd2	2979826	2980031	RLC_unknown_Bd2-165,ident_perc:=83.0,cov_perc:=4.0,name_orig:=Bd1_RLC_47,class:=RLC	+	205	556	1	2979552	2980187	10	11
Bd2	6025476	6026802	RLG_unknown_Bd2-333,ident_perc:=99.0,cov_perc:=10.0,name_orig:=Bd5_RLG_4,class:=RLG	+	1326	1381	3	6025475	6026802	13	9
Bd2	6050746	6051682	RLG_unknown_Bd2-335,ident_perc:=98.0,cov_perc:=11.0,tsd_len:=0,name_orig:=Bd3_RLG_41,class:=RLG	+	936	1241	15	6050664	6051740	10	9
Bd2	6112178	6112704	RLX_unknown_Bd2-192,ident_perc:=69.0,cov_perc:=2.0,name_orig:=Bd1_RLX_8,class:=RLX	-	526	613	5	6111991	6112761	3	4
Bd2	6253372	6256410	RLX_unknown_Bd2-197,ident_perc:=94.0,cov_perc:=26.0,name_orig:=Bd2_RLX_19,class:=RLX	-	3038	3214	5	6253238	6256410	5	5
Bd2	6901482	6902809	RLC_unknown_Bd2-307,ident_perc:=99.0,cov_perc:=16.0,name_orig:=Bd2_RLC_19,class:=RLC	+	1327	1468.5	6	6901481	6902808	14	8
Bd2	7661099	7662428	RLC_unknown_Bd2-336,ident_perc:=100.0,cov_perc:=18.0,name_orig:=Bd2_RLC_39,class:=RLC	+	1329	1446	15	7661099	7662428	29	19
Bd2	7771872	7773537	RLC_unknown_Bd2-339,ident_perc:=99.0,cov_perc:=19.0,tsd_len:=1,name_orig:=Bd1_RLC_45,class:=RLC	-	1665	1726	21	7771871	7773533	7	7
Bd2	8542810	8543854	RLG_unknown_Bd2-508,ident_perc:=94.0,cov_perc:=8.0,tsd_len:=5,name_orig:=Bd1_RLG_42,class:=RLG	-	1044	1135.5	6	8542771	8543858	10	7
Bd2	8821274	8822470	RLC_unknown_Bd2-385,ident_perc:=93.0,cov_perc:=19.0,name_orig:=Bd1_RLC_16,class:=RLC	+	1196	1379	1	8822817	8824186	4	4
Bd2	9236883	9237510	RLC_unknown_Bd2-404,ident_perc:=94.0,cov_perc:=9.0,tsd_len:=5,name_orig:=Bd5_RLC_9,class:=RLC	-	627	698	17	9236883	9237509	10	9
Bd2	9522129	9522881	RLC_unknown_Bd2-413,ident_perc:=97.0,cov_perc:=11.0,tsd_len:=0,name_orig:=Bd5_RLC_9,class:=RLC	-	752	1049.5	18	9522128	9523153	14	13
Bd2	11906240	11914928	RLC_unknown_Bd2-12,tsd_len:=5,ltr_age:=0.25,name_orig:=Bd2_RLC_12,class:=RLC	-	8688	8795	5	11906227	11914937	23	24
Bd2	11916782	11918495	RLC_unknown_Bd2-550,ident_perc:=99.0,cov_perc:=20.0,tsd_len:=5,name_orig:=Bd3_RLC_47,class:=RLC	+	1713	1786	11	11916782	11918495	9	8
Bd2	13195028	13196321	RLC_unknown_Bd2-623,ident_perc:=100.0,cov_perc:=18.0,name_orig:=Bd2_RLC_39,class:=RLC	-	1293	1406.5	12	13194992	13196321	29	19
Bd2	14103470	14104790	RLC_unknown_Bd2-655,ident_perc:=99.0,cov_perc:=15.0,tsd_len:=1,name_orig:=Bd2_RLC_14,class:=RLC	+	1320	1448	7	14103480	14104849	6	7
Bd2	15594510	15595834	RLC_unknown_Bd2-723,ident_perc:=100.0,cov_perc:=17.0,tsd_len:=4,name_orig:=Bd1_RLC_43,class:=RLC	-	1324	1453.0	4	15594509	15595833	21	17
Bd2	15619522	15620864	RLX_unknown_Bd2-540,ident_perc:=99.0,cov_perc:=19.0,tsd_len:=5,name_orig:=Bd4_RLX_1,class:=RLX	-	1342	1424.0	12	15619521	15620861	37	24
Bd2	15939770	15940517	RLC_unknown_Bd2-741,ident_perc:=96.0,cov_perc:=13.0,tsd_len:=0,name_orig:=Bd3_RLC_49,class:=RLC	-	747	823.0	10	15939781	15940499	11	7
Bd2	16245574	16246850	RLG_unknown_Bd2-1119,ident_perc:=95.0,cov_perc:=12.0,name_orig:=Bd2_RLG_5,class:=RLG	+	1276	1290.5	8	16245585	16246844	5	5
Bd2	18630052	18631731	RLG_unknown_Bd2-1274,ident_perc:=99.0,cov_perc:=10.0,name_orig:=Bd3_RLG_14,class:=RLG	-	1679	1718	5	18630049	18631733	9	7
Bd2	18883902	18887190	RLC_unknown_Bd2-855,ident_perc:=97.0,cov_perc:=21.0,name_orig:=Bd2_RLC_24,class:=RLC	-	3288	3429.5	8	18883876	18887188	15	13
Bd2	19047860	19049190	RLC_unknown_Bd2-864,ident_perc:=99.0,cov_perc:=16.0,tsd_len:=3,name_orig:=Bd2_RLC_14,class:=RLC	-	1330	1409.5	10	19047862	19049190	18	14
Bd2	19080012	19083360	RLC_unknown_Bd2-867,ident_perc:=96.0,cov_perc:=38.0,name_orig:=Bd4_RLC_40,class:=RLC	-	3348	3420.0	2	19079997	19083344	5	5
Bd2	19503358	19505052	RLC_unknown_Bd2-895,ident_perc:=99.0,cov_perc:=20.0,name_orig:=Bd4_RLC_18,class:=RLC	-	1694	1761	7	19503357	19505050	13	8
Bd2	19825166	19829267	DTH_M_Bd2-4,tsd_len:=0,name_orig:=DTH_M_Bd2-4,class:=DTH	+	4101	4203	17	19825165	19829267	3	6
Bd2	20387667	20390947	RLG_unknown_Bd2-1451,ident_perc:=90.0,cov_perc:=29.0,name_orig:=Bd1_RLG_39,class:=RLG	+	3280	3526	1	20387632	20391158	6	6
Bd2	20407852	20408861	RLX_unknown_Bd2-690,ident_perc:=98.0,cov_perc:=16.0,tsd_len:=5,name_orig:=Bd2_RLX_10,class:=RLX	-	1009	1194	1	20407718	20408912	13	9
Bd2	20410550	20413743	RLG_unknown_Bd2-1457,ident_perc:=90.0,cov_perc:=32.0,name_orig:=Bd2_RLG_27,class:=RLG	-	3193	3431.5	2	20410378	20413744	6	5
Bd2	20448094	20449136	RLG_unknown_Bd2-1460,ident_perc:=96.0,cov_perc:=6.0,name_orig:=Bd3_RLG_48,class:=RLG	+	1042	1121.0	6	20448094	20449136	11	10
Bd2	20497210	20500584	RLG_unknown_Bd2-1479,ident_perc:=93.0,cov_perc:=31.0,name_orig:=Bd3_RLG_9,class:=RLG	-	3374	3453.0	6	20497176	20500582	8	8
Bd2	21437883	21439201	RLC_unknown_Bd2-979,ident_perc:=100.0,cov_perc:=16.0,tsd_len:=0,name_orig:=Bd2_RLC_14,class:=RLC	-	1318	1435	11	21437882	21439201	13	8
Bd2	21892759	21894082	RLC_unknown_Bd2-1017,ident_perc:=99.0,cov_perc:=17.0,tsd_len:=0,name_orig:=Bd3_RLC_10,class:=RLC	+	1323	1399.0	8	21892754	21894082	13	12
Bd2	22449802	22453105	RLG_unknown_Bd2-1666,ident_perc:=92.0,cov_perc:=13.0,name_orig:=Bd3_RLG_20,class:=RLG	-	3303	3461	3	22449804	22453103	13	15
Bd2	22948825	22949844	RLC_unknown_Bd2-1089,ident_perc:=95.0,cov_perc:=15.0,tsd_len:=4,name_orig:=Bd5_RLC_9,class:=RLC	-	1019	1076.5	16	22948802	22949844	8	9
Bd2	25499549	25500570	RLG_unknown_Bd2-2027,ident_perc:=98.0,cov_perc:=13.0,name_orig:=Bd2_RLG_30,class:=RLG	+	1021	1156.0	2	25499537	25500605	10	7
Bd2	25872963	25881351	RLG_unknown_Bd2-36,tsd_len:=2,ltr_age:=0.119,name_orig:=Bd2_RLG_36,class:=RLG	-	8388	8503.0	12	25872971	25881344	35	39
Bd2	25918648	25919974	RLC_unknown_Bd2-1252,ident_perc:=99.0,cov_perc:=17.0,tsd_len:=5,name_orig:=Bd3_RLC_31,class:=RLC	-	1326	1370.5	12	25918649	25919974	13	8
Bd2	27390156	27391506	RLC_unknown_Bd2-1350,ident_perc:=100.0,cov_perc:=17.0,name_orig:=Bd4_RLC_31,class:=RLC	-	1350	1448.0	6	27390155	27391506	28	22
Bd2	27422717	27430837	RLG_unknown_Bd2-41,tsd_len:=2,name_orig:=Bd2_RLG_41,class:=RLG	+	8120	8255	13	27422623	27430835	46	38
Bd2	27465381	27473247	RLC_unknown_Bd2-21,tsd_len:=5,ltr_age:=0.058,name_orig:=Bd2_RLC_21,class:=RLC	+	7866	8011	13	27465380	27473247	50	31
Bd2	28381470	28382478	RLX_unknown_Bd2-1031,ident_perc:=94.0,cov_perc:=101.0,ltr_age:=0.038,name_orig:=Bd3_RLX_4,class:=RLX	+	1008	1120.0	10	28381470	28382476	22	17
Bd2	28465378	28466420	RLX_unknown_Bd2-1042,ident_perc:=97.0,cov_perc:=8.0,name_orig:=Bd2_RLX_9,class:=RLX	-	1042	1115	9	28465346	28466420	29	17
Bd2	28745337	28753252	RLC_unknown_Bd2-23,tsd_len:=5,ltr_age:=0.027,name_orig:=Bd2_RLC_23,class:=RLC	+	7915	8013	7	28745334	28753252	31	25
Bd2	29017885	29018898	RLX_unknown_Bd2-1133,ident_perc:=97.0,cov_perc:=16.0,tsd_len:=3,name_orig:=Bd2_RLX_10,class:=RLX	-	1013	1135.5	4	29017886	29018939	23	24
Bd2	29066434	29069706	RLG_unknown_Bd2-2690,ident_perc:=95.0,cov_perc:=31.0,name_orig:=Bd3_RLG_9,class:=RLG	-	3272	3358	9	29070277	29069696	56	45
Bd2	29384435	29389661	RLX_unknown_Bd2-1181,ident_perc:=94.0,cov_perc:=100.0,ltr_age:=2.558,name_orig:=Bd2_RLX_7,class:=RLX	+	5226	5323.0	10	29384434	29389661	204	138
Bd2	29682256	29683586	RLC_unknown_Bd2-1514,ident_perc:=100.0,cov_perc:=18.0,name_orig:=Bd2_RLC_39,class:=RLC	-	1330	1383	9	29682258	29683585	33	23
Bd2	30396433	30404398	RLC_unknown_Bd2-26,tsd_len:=5,ltr_age:=0.146,name_orig:=Bd2_RLC_26,class:=RLC	-	7965	8211	1	30396426	30404637	37	27
Bd2	30482117	30485410	RLC_unknown_Bd2-1584,ident_perc:=95.0,cov_perc:=21.0,name_orig:=Bd2_RLC_24,class:=RLC	-	3293	3457.5	4	30482097	30485414	43	38
Bd2	30828359	30829713	RLC_unknown_Bd2-1619,ident_perc:=100.0,cov_perc:=17.0,tsd_len:=5,name_orig:=Bd2_RLC_23,class:=RLC	+	1354	1767.0	4	30829889	30829728	12	10
Bd2	30829895	30831591	RLC_unknown_Bd2-1621,ident_perc:=99.0,cov_perc:=20.0,tsd_len:=3,name_orig:=Bd3_RLC_44,class:=RLC	-	1696	1798	3	30829889	30831624	8	9
Bd2	30881086	30882432	RLC_unknown_Bd2-1624,ident_perc:=100.0,cov_perc:=17.0,tsd_len:=0,name_orig:=Bd2_RLC_27,class:=RLC	-	1346	1403.5	10	30881085	30882440	19	8
Bd2	31669466	31672625	RLX_unknown_Bd2-1322,ident_perc:=93.0,cov_perc:=60.0,name_orig:=Bd2_RLX_7,class:=RLX	+	3159	3406	9	31673208	31676572	5	7
Bd2	32115578	32116580	RLX_unknown_Bd2-1348,ident_perc:=96.0,cov_perc:=16.0,tsd_len:=1,name_orig:=Bd2_RLX_10,class:=RLX	+	1002	1076	1	32115579	32116716	6	7
Bd2	32335012	32338424	DTA_noname_Bd2-75,tsd_len:=5,name_orig:=DTA_noname_Bd2-75,class:=DTA	-	3412	3496.0	16	32335014	32338424	19	13
Bd2	32363977	32364982	RLX_unknown_Bd2-1358,ident_perc:=96.0,cov_perc:=16.0,tsd_len:=2,name_orig:=Bd2_RLX_10,class:=RLX	-	1005	1145.5	6	32363975	32364982	6	7
Bd2	32528016	32529730	RLC_unknown_Bd2-1723,ident_perc:=99.0,cov_perc:=20.0,tsd_len:=5,name_orig:=Bd3_RLC_47,class:=RLC	-	1714	1831	7	32527987	32529751	14	11
Bd2	32601250	32602577	RLC_unknown_Bd2-1725,ident_perc:=99.0,cov_perc:=16.0,tsd_len:=4,name_orig:=Bd2_RLC_14,class:=RLC	+	1327	1413	9	32601250	32602577	17	17
Bd2	32645075	32659628	RLG_unknown_Bd2-59,tsd_len:=5,ltr_age:=0.423,name_orig:=Bd2_RLG_59,class:=RLG	-	14553	14643.5	2	32645049	32659711	21	28
Bd2	33122291	33124011	RLC_unknown_Bd2-1754,ident_perc:=98.0,cov_perc:=21.0,name_orig:=Bd1_RLC_5,class:=RLC	-	1720	1786.0	10	33122290	33124011	20	29
Bd2	33463789	33465500	RLC_unknown_Bd2-1777,ident_perc:=100.0,cov_perc:=20.0,tsd_len:=5,name_orig:=Bd3_RLC_47,class:=RLC	-	1711	1807	15	33463774	33465499	24	13
Bd2	33687465	33689179	RLC_unknown_Bd2-1790,ident_perc:=99.0,cov_perc:=20.0,tsd_len:=5,name_orig:=Bd5_RLC_18,class:=RLC	-	1714	1769	3	33687465	33689201	82	72
Bd2	34134210	34135569	RLG_unknown_Bd2-3433,ident_perc:=100.0,cov_perc:=18.0,name_orig:=Bd5_RLG_18,class:=RLG	-	1359	1550.5	4	34134171	34135625	12	7
Bd2	34297907	34298918	RLX_unknown_Bd2-1435,ident_perc:=96.0,cov_perc:=16.0,tsd_len:=5,name_orig:=Bd2_RLX_10,class:=RLX	+	1011	1114.0	12	34297906	34298918	31	32
Bd2	34603028	34603529	DTM_0267_nona_Bd2-7,tsd_len:=1,name_orig:=DTM_0267_nona_Bd2-7,class:=DTM	+	501	636	21	34603826	34603529	8	11
Bd2	34758544	34762387	RIX_noname_Bd2-406,tsd_len:=1,name_orig:=RIX_noname_Bd2-406,class:=RIX	-	3843	3891.5	16	34758516	34762393	3	6
Bd2	35708369	35710081	RLC_unknown_Bd2-1894,ident_perc:=99.0,cov_perc:=20.0,tsd_len:=5,name_orig:=Bd3_RLC_47,class:=RLC	-	1712	1753	11	35708368	35710080	17	14
Bd2	36082884	36083944	RLC_unknown_Bd2-1914,ident_perc:=91.0,cov_perc:=16.0,tsd_len:=3,name_orig:=Bd5_RLC_9,class:=RLC	+	1060	1202	13	36082870	36083944	6	7
Bd2	36342824	36353948	DTC_B_Bd2-72,tsd_len:=3,name_orig:=DTC_B_Bd2-72,class:=DTC	+	11124	11200	13	36342818	36353953	12	26
Bd2	36995502	36995677	DTH_Tourist_A_Bd2-21,tsd_len:=2,name_orig:=DTH_Tourist_A_Bd2-21,class:=DTH	-	175	584.5	4	36995429	36995921	11	9
Bd2	37040996	37042324	RLC_unknown_Bd2-1953,ident_perc:=99.0,cov_perc:=16.0,tsd_len:=4,name_orig:=Bd2_RLC_14,class:=RLC	+	1328	1382	13	37040996	37042324	23	11
Bd2	37089601	37090925	RLC_unknown_Bd2-1956,ident_perc:=97.0,cov_perc:=17.0,tsd_len:=5,name_orig:=Bd1_RLC_69,class:=RLC	+	1324	1376.5	2	37089596	37090966	5	7
Bd2	38743364	38744183	RLG_unknown_Bd2-3756,ident_perc:=85.0,cov_perc:=6.0,tsd_len:=4,name_orig:=Bd3_RLG_63,class:=RLG	+	819	914	19	38743364	38744183	8	9
Bd2	38834238	38839125	RLC_unknown_Bd2-38,tsd_len:=5,ltr_age:=0.95,name_orig:=Bd2_RLC_38,class:=RLC	-	4887	4916.5	8	38839384	38810565	2	4
Bd2	39065461	39070661	RLC_unknown_Bd2-2056,ident_perc:=100.0,cov_perc:=100.0,ltr_age:=0.0,name_orig:=Bd1_RLC_57,class:=RLC	+	5200	5337.0	14	39065461	39070661	22	15
Bd2	39344686	39346400	RLC_unknown_Bd2-2076,ident_perc:=99.0,cov_perc:=20.0,tsd_len:=5,name_orig:=Bd3_RLC_47,class:=RLC	-	1714	1830	5	39344685	39346422	9	11
Bd2	39817058	39818386	RLC_unknown_Bd2-2103,ident_perc:=99.0,cov_perc:=16.0,name_orig:=Bd2_RLC_19,class:=RLC	-	1328	1384.0	18	39817058	39818384	29	33
Bd2	40448943	40456966	RLC_unknown_Bd2-41,tsd_len:=5,ltr_age:=0.231,name_orig:=Bd2_RLC_41,class:=RLC	-	8023	8103	7	40448941	40456967	56	30
Bd2	40611087	40611764	RLC_unknown_Bd2-2176,ident_perc:=99.0,cov_perc:=8.0,tsd_len:=3,name_orig:=Bd2_RLC_14,class:=RLC	+	677	958	1	40610987	40611944	8	6
Bd2	40812966	40814292	RLC_unknown_Bd2-2183,ident_perc:=99.0,cov_perc:=17.0,tsd_len:=5,name_orig:=Bd2_RLC_21,class:=RLC	+	1326	1388.5	8	40812966	40814291	11	6
Bd2	41349906	41358561	RLC_unknown_Bd2-43,tsd_len:=5,ltr_age:=0.115,name_orig:=Bd2_RLC_43,class:=RLC	+	8655	8776	9	41349898	41358561	35	25
Bd2	42199811	42200770	RLG_unknown_Bd2-4123,ident_perc:=99.0,cov_perc:=12.0,tsd_len:=0,name_orig:=Bd3_RLG_41,class:=RLG	-	959	1019.0	18	42199817	42200769	59	60
Bd2	42958814	42959006	DTH_Tourist_K_Bd2-71,tsd_len:=0,name_orig:=DTH_Tourist_K_Bd2-71,class:=DTH	+	192	571.5	2	42958814	42959136	13	10
Bd2	43254487	43255841	RLC_unknown_Bd2-2316,ident_perc:=99.0,cov_perc:=16.0,tsd_len:=0,name_orig:=Bd2_RLC_14,class:=RLC	-	1354	1490.5	8	43254502	43255835	30	26
Bd2	43650107	43651424	RLC_unknown_Bd2-2342,ident_perc:=100.0,cov_perc:=17.0,tsd_len:=3,name_orig:=Bd3_RLC_10,class:=RLC	+	1317	1369.5	8	43650100	43651424	28	21
Bd2	44175633	44177330	RLC_unknown_Bd2-2378,ident_perc:=100.0,cov_perc:=20.0,tsd_len:=5,name_orig:=Bd3_RLC_44,class:=RLC	-	1697	1769.0	10	44175632	44177329	19	13
Bd2	44282579	44283058	RIX_noname_Bd2-549,tsd_len:=2,name_orig:=RIX_noname_Bd2-549,class:=RIX	+	479	650.5	12	44282577	44283161	12	7
Bd2	44570312	44571611	RLG_unknown_Bd2-4290,ident_perc:=72.0,cov_perc:=3.0,name_orig:=Bd1_RLG_19,class:=RLG	-	1299	1390.5	2	44570178	44571616	3	4
Bd2	44870721	44874022	RLG_unknown_Bd2-4328,ident_perc:=94.0,cov_perc:=30.0,name_orig:=Bd3_RLG_11,class:=RLG	+	3301	3344	1	44870679	44874023	12	15
Bd2	45771600	45771820	RLC_unknown_Bd2-2445,ident_perc:=77.0,cov_perc:=3.0,name_orig:=Bd4_RLC_53,class:=RLC	-	220	587	1	45771498	45772085	14	7
Bd2	45810707	45812000	RLC_unknown_Bd2-2448,ident_perc:=100.0,cov_perc:=16.0,tsd_len:=5,name_orig:=Bd1_RLC_43,class:=RLC	+	1293	1384.0	6	45810682	45812000	20	14
Bd2	46185148	46200874	DTC_K_Bd2-71,tsd_len:=3,name_orig:=DTC_K_Bd2-71,class:=DTC	+	15726	15779	25	46185147	46200873	4	7
Bd2	46501247	46502963	RLC_unknown_Bd2-2481,ident_perc:=99.0,cov_perc:=20.0,tsd_len:=4,name_orig:=Bd3_RLC_47,class:=RLC	+	1716	1850.0	4	46501240	46502980	28	21
Bd2	46589320	46589588	RLG_unknown_Bd2-4473,ident_perc:=97.0,cov_perc:=2.0,name_orig:=Bd5_RLG_20,class:=RLG	-	268	669.5	14	46589124	46589706	6	7
Bd2	47236983	47245671	RLC_unknown_Bd2-47,tsd_len:=5,ltr_age:=0.112,name_orig:=Bd2_RLC_47,class:=RLC	+	8688	8763	11	47236983	47245671	38	28
Bd2	47695260	47695976	RLC_unknown_Bd2-2540,ident_perc:=99.0,cov_perc:=12.0,tsd_len:=0,name_orig:=Bd2_RLC_6,class:=RLC	+	716	839	23	47695267	47695975	29	22
Bd2	51167193	51168451	RLG_unknown_Bd2-4718,ident_perc:=94.0,cov_perc:=12.0,name_orig:=Bd2_RLG_5,class:=RLG	-	1258	1343	9	51167189	51168452	4	5
